ⲛⲟⲩⲙⲉⲣⲟⲥ	N	ⲛⲟⲩⲙⲉⲣⲟⲥ
ⲛⲟⲩⲙⲏⲏϣⲉ	CPLXP	ⲛⲟⲩⲙⲏⲏϣⲉ
ⲛⲟⲩⲙⲙⲟⲟⲩ	CPLXP	ⲛⲟⲩⲙⲙⲟⲟⲩ
ⲛⲟⲩⲙⲛⲧϣⲁϥⲧⲉ	CPLXP	ⲛⲟⲩⲙⲛⲧϣⲁϥⲧⲉ
ⲛⲟⲩⲙⲛⲧϩⲁⲣϣϩⲏⲧ	CPLXP	ⲛⲟⲩⲙⲛⲧϩⲁⲣϣϩⲏⲧ
ⲛⲟⲩⲙⲛⲧϩⲙϩⲁⲗ	CPLXP	ⲛⲟⲩⲙⲛⲧϩⲙϩⲁⲗ
ⲛⲟⲩⲙⲛⲧⲁⲅⲁⲑⲟⲥ	CPLXP	ⲛⲟⲩⲙⲛⲧⲁⲅⲁⲑⲟⲥ
ⲛⲟⲩⲙⲛⲧⲁⲧⲧⲁⲕⲟ	CPLXP	ⲛⲟⲩⲙⲛⲧⲁⲧⲧⲁⲕⲟ
ⲛⲟⲩⲙⲛⲧⲉⲣⲟ	CPLXP	ⲛⲟⲩⲙⲛⲧⲉⲣⲟ
ⲛⲟⲩⲙⲟⲓϩⲉ	CPLXP	ⲛⲟⲩⲙⲟⲓϩⲉ
ⲛⲟⲩⲙⲟⲛⲁⲭⲟⲥ	CPLXP	ⲛⲟⲩⲙⲟⲛⲁⲭⲟⲥ
ⲛⲟⲩⲙⲟⲟⲩ	CPLXP	ⲛⲟⲩⲙⲟⲟⲩ
ⲛⲟⲩⲙⲟⲣⲫⲏ	CPLXP	ⲛⲟⲩⲙⲟⲣⲫⲏ
ⲛⲟⲩⲙⲟⲥ	N	ⲛⲟⲩⲙⲟⲥ
ⲛⲟⲩⲙⲟⲩⲓ	CPLXP	ⲛⲟⲩⲙⲟⲩⲓ
ⲛⲟⲩⲙⲩⲥⲧⲏⲣⲓⲟⲛ	CPLXP	ⲛⲟⲩⲙⲩⲥⲧⲏⲣⲓⲟⲛ
ⲛⲟⲩⲛⲁⲙ	CPLXP	ⲛⲟⲩⲛⲁⲙ
ⲛⲟⲩⲛⲁ	CPLXP	ⲛⲟⲩⲛⲁ
ⲛⲟⲩⲛⲉϩ	CPLXP	ⲛⲟⲩⲛⲉϩ
ⲛⲟⲩⲛⲉ	N	ⲛⲟⲩⲛⲉ
ⲛⲟⲩⲛⲏⲥⲧⲉⲓⲁ	CPLXN	ⲛⲟⲩⲛⲏⲥⲧⲉⲓⲁ
ⲛⲟⲩⲛⲏⲥⲧⲓⲁ	CPLXN	ⲛⲟⲩⲛⲏⲥⲧⲓⲁ
ⲛⲟⲩⲛⲟϥ	CPLXP	ⲛⲟⲩⲛⲟϥ
ⲛⲟⲩⲛⲟϭ	CPLXP	ⲛⲟⲩⲛⲟϭ
ⲛⲟⲩⲛⲧⲟⲗⲏ	CPLXP	ⲛⲟⲩⲛⲧⲟⲗⲏ
ⲛⲟⲩⲛ	N	ⲛⲟⲩⲛ
ⲛⲟⲩⲟϩⲉ	CPLXP	ⲛⲟⲩⲟϩⲉ
ⲛⲟⲩⲟⲃϣ	CPLXP	ⲛⲟⲩⲟⲃϣ
ⲛⲟⲩⲟⲉⲓϣⲛⲓⲙ	ADV	ⲛⲟⲩⲟⲉⲓϣⲛⲓⲙ
ⲛⲟⲩⲟⲉⲓϣ	CPLXN	ⲛⲟⲩⲟⲉⲓϣ
ⲛⲟⲩⲟⲉⲓϣ	CPLXP	ⲛⲟⲩⲟⲉⲓϣ
ⲛⲟⲩⲟⲉⲓⲉ	CPLXP	ⲛⲟⲩⲟⲉⲓⲉ
ⲛⲟⲩⲟⲉⲓⲕ	CPLXP	ⲛⲟⲩⲟⲉⲓⲕ
ⲛⲟⲩⲟⲓⲉϣ	CPLXV	ⲛⲟⲩⲟⲓⲉϣ
ⲛⲟⲩⲟⲛ	CPLXN	ⲛⲟⲩⲟⲛ
ⲛⲟⲩⲟⲛ	CPLXP	ⲛⲟⲩⲟⲛ
ⲛⲟⲩⲟⲣⲅⲏ	CPLXP	ⲛⲟⲩⲟⲣⲅⲏ
ⲛⲟⲩⲟⲥⲉ	CPLXP	ⲛⲟⲩⲟⲥⲉ
ⲛⲟⲩⲟⲩϫⲁⲓ	CPLXV	ⲛⲟⲩⲟⲩϫⲁⲓ
ⲛⲟⲩⲟⲩⲛⲟⲩ	CPLXP	ⲛⲟⲩⲟⲩⲛⲟⲩ
ⲛⲟⲩⲟⲩⲱϣⲙ	CPLXP	ⲛⲟⲩⲟⲩⲱϣⲙ
ⲛⲟⲩⲡⲁϩⲣⲉ	CPLXP	ⲛⲟⲩⲡⲁϩⲣⲉ
ⲛⲟⲩⲡⲁⲣⲁⲇⲓⲥⲟⲥ	CPLXP	ⲛⲟⲩⲡⲁⲣⲁⲇⲓⲥⲟⲥ
ⲛⲟⲩⲡⲉⲧϩⲟⲟⲩ	CPLXPCONV	ⲛⲟⲩⲡⲉⲧϩⲟⲟⲩ
ⲛⲟⲩⲡⲉⲧⲛⲁⲛⲟⲩϥ	CPLXPCONV	ⲛⲟⲩⲡⲉⲧⲛⲁⲛⲟⲩϥ
ⲛⲟⲩⲡⲓⲥⲧⲓⲥ	CPLXP	ⲛⲟⲩⲡⲓⲥⲧⲓⲥ
ⲛⲟⲩⲡⲗⲏⲅⲏ	CPLXP	ⲛⲟⲩⲡⲗⲏⲅⲏ
ⲛⲟⲩⲡⲛⲉⲩⲙⲁ	CPLXP	ⲛⲟⲩⲡⲛⲉⲩⲙⲁ
ⲛⲟⲩⲡⲛⲟⲏ	CPLXP	ⲛⲟⲩⲡⲛⲟⲏ
ⲛⲟⲩⲡⲟⲗⲓⲥ	CPLXP	ⲛⲟⲩⲡⲟⲗⲓⲥ
ⲛⲟⲩⲡⲣⲁⲝⲉⲓⲥ	CPLXN	ⲛⲟⲩⲡⲣⲁⲝⲉⲓⲥ
ⲛⲟⲩⲡⲣⲁⲝⲓⲥ	CPLXN	ⲛⲟⲩⲡⲣⲁⲝⲓⲥ
ⲛⲟⲩⲡⲣⲟⲧⲉⲕⲧⲱⲣ	CPLXP	ⲛⲟⲩⲡⲣⲟⲧⲉⲕⲧⲱⲣ
ⲛⲟⲩⲡⲣⲟⲫⲏⲧⲓⲁ	CPLXP	ⲛⲟⲩⲡⲣⲟⲫⲏⲧⲓⲁ
ⲛⲟⲩⲡⲩⲣⲅⲟⲥ	CPLXP	ⲛⲟⲩⲡⲩⲣⲅⲟⲥ
ⲛⲟⲩⲡⲱⲣϫ	CPLXP	ⲛⲟⲩⲡⲱⲣϫ
ⲛⲟⲩⲣϣⲱⲛ	CPLXP	ⲛⲟⲩⲣϣⲱⲛ
ⲛⲟⲩⲣϩⲙⲙⲉ	CPLXP	ⲛⲟⲩⲣϩⲙⲙⲉ
ⲛⲟⲩⲣⲁⲥⲟⲩ	CPLXP	ⲛⲟⲩⲣⲁⲥⲟⲩ
ⲛⲟⲩⲣⲉϥϫⲓϣⲟϫⲛⲉ	CPLXN	ⲛⲟⲩⲣⲉϥϫⲓϣⲟϫⲛⲉ
ⲛⲟⲩⲣⲣⲟ	CPLXP	ⲛⲟⲩⲣⲣⲟ
ⲛⲟⲩⲣⲧⲁⲃ	CPLXP	ⲛⲟⲩⲣⲧⲁⲃ
ⲛⲟⲩⲣⲱⲙⲉ	CPLXP	ⲛⲟⲩⲣⲱⲙⲉ
ⲛⲟⲩⲥϩⲁⲓ	CPLXP	ⲛⲟⲩⲥϩⲁⲓ
ⲛⲟⲩⲥϩⲓⲙⲉ	CPLXP	ⲛⲟⲩⲥϩⲓⲙⲉ
ⲛⲟⲩⲥⲁⲣⲝ	CPLXN	ⲛⲟⲩⲥⲁⲣⲝ
ⲛⲟⲩⲥⲃⲱ	CPLXP	ⲛⲟⲩⲥⲃⲱ
ⲛⲟⲩⲥⲓⲛⲇⲱⲛ	CPLXP	ⲛⲟⲩⲥⲓⲛⲇⲱⲛ
ⲛⲟⲩⲥⲙⲟⲧ	CPLXP	ⲛⲟⲩⲥⲙⲟⲧ
ⲛⲟⲩⲥⲟⲛ	CPLXP	ⲛⲟⲩⲥⲟⲛ
ⲛⲟⲩⲥⲟⲟⲛⲉ	CPLXP	ⲛⲟⲩⲥⲟⲟⲛⲉ
ⲛⲟⲩⲥⲟⲟⲩⲛ	CPLXP	ⲛⲟⲩⲥⲟⲟⲩⲛ
ⲛⲟⲩⲥⲟⲡ	ADV	ⲛⲟⲩⲥⲟⲡ
ⲛⲟⲩⲥⲟⲡ	CPLXAUXP	ⲛⲟⲩⲥⲟⲡ
ⲛⲟⲩⲥⲟⲡ	CPLXP	ⲛⲟⲩⲥⲟⲡ
ⲛⲟⲩⲥⲟⲫⲓⲁ	CPLXP	ⲛⲟⲩⲥⲟⲫⲓⲁ
ⲛⲟⲩⲥⲡⲉⲕⲟⲩⲗⲁⲧⲱⲣ	CPLXP	ⲛⲟⲩⲥⲡⲉⲕⲟⲩⲗⲁⲧⲱⲣ
ⲛⲟⲩⲥⲧⲟⲗⲏ	CPLXP	ⲛⲟⲩⲥⲧⲟⲗⲏ
ⲛⲟⲩⲥⲱⲙⲁ	CPLXP	ⲛⲟⲩⲥⲱⲙⲁ
ⲛⲟⲩⲥⲱ	CPLXV	ⲛⲟⲩⲥⲱ
ⲛⲟⲩⲥ	N	ⲛⲟⲩⲥ
ⲛⲟⲩⲧⲁⲕⲟ	CPLXP	ⲛⲟⲩⲧⲁⲕⲟ
ⲛⲟⲩⲧⲃⲁ	CPLXP	ⲛⲟⲩⲧⲃⲁ
ⲛⲟⲩⲧⲉ	N	ϫⲣⲟ
ⲛⲟⲩⲧⲉ	N	ⲛⲟⲩⲧⲉ
ⲛⲟⲩⲧⲙⲏ	CPLXP	ⲛⲟⲩⲧⲙⲏ
ⲛⲟⲩⲭⲗⲁⲙⲏⲥ	CPLXP	ⲛⲟⲩⲭⲗⲁⲙⲏⲥ
ⲛⲟⲩⲭⲗⲁⲙⲩⲥ	CPLXP	ⲛⲟⲩⲭⲗⲁⲙⲩⲥ
ⲛⲟⲩⲭⲟⲣⲧⲟⲥ	CPLXP	ⲛⲟⲩⲭⲟⲣⲧⲟⲥ
ⲛⲟⲩⲯⲁⲗⲙⲟⲥ	CPLXP	ⲛⲟⲩⲯⲁⲗⲙⲟⲥ
ⲛⲟⲩⲱϩⲉ	CPLXP	ⲛⲟⲩⲱϩⲉ
ⲛⲟⲩⲱⲙ	CPLXAUXP	ⲛⲟⲩⲱⲙ
ⲛⲟⲩⲱⲙ	CPLXV	ⲛⲟⲩⲱⲙ
ⲛⲟⲩⲱⲛϩ	CPLXP	ⲛⲟⲩⲱⲛϩ
ⲛⲟⲩⲱⲛⲉ	CPLXP	ⲛⲟⲩⲱⲛⲉ
ⲛⲟⲩⲱⲧⲛ	CPLXP	ⲛⲟⲩⲱⲧⲛ
ⲛⲟⲩⲱⲧ	CPLXN	ⲛⲟⲩⲱⲧ
ⲛⲟⲩⲱⲧ	CPLXP	ⲛⲟⲩⲱⲧ
ⲛⲟⲩ	ART	ⲛⲟⲩ
ⲛⲟⲩ	CPLXP	ⲛⲟⲩ
ⲛⲟⲩ	PPOS	ⲡⲟⲩ
ⲛⲟⲩ	V	ⲛⲟⲩ
ⲛⲡⲁⲓ	CPLXP	ⲛⲡⲁⲓ
ⲛⲡⲉⲧⲛⲁⲛⲟⲩϥ	CPLXPCONV	ⲛⲡⲉⲧⲛⲁⲛⲟⲩϥ
ⲛⲡⲉⲭⲣⲓⲥⲧⲟⲥ	CPLXP	ⲛⲡⲉⲭⲣⲓⲥⲧⲟⲥ
ⲛⲡⲟⲛⲏⲣⲟⲛ	CPLXP	ⲛⲡⲟⲛⲏⲣⲟⲛ
ⲛⲡⲟⲛⲏⲣⲟⲥ	CPLXP	ⲛⲡⲟⲛⲏⲣⲟⲥ
ⲛⲣϣⲁⲩ	CPLXP	ⲛⲣϣⲁⲩ
ⲛⲣϣⲁⲩ	N	ⲛⲣϣⲁⲩ
ⲛⲣϩⲙⲟⲧ	CPLXV	ⲛⲣϩⲙⲟⲧ
ⲛⲣϩⲱⲧ	CPLXV	ⲛⲣϩⲱⲧ
ⲛⲣϭⲱⲃ	CPLXV	ⲛⲣϭⲱⲃ
ⲛⲣⲁϣⲉ	CPLXP	ⲛⲣⲁϣⲉ
ⲛⲣⲁⲕⲟⲧⲉ	CPLXP	ⲛⲣⲁⲕⲟⲧⲉ
ⲛⲣⲁⲛ	CPLXN	ⲛⲣⲁⲛ
ⲛⲣⲁⲥⲧⲉ	CPLXP	ⲛⲣⲁⲥⲧⲉ
ⲛⲣⲁⲧϥ	CPLXP	ⲛⲣⲁⲧϥ
ⲛⲣⲁⲧ	CPLXP	ⲛⲣⲁⲧ
ⲛⲣⲁⲧ	PREP	ⲛⲣⲁⲧ
ⲛⲣⲉϥϣⲙϣⲉⲉⲓⲇⲱⲗⲟⲛ	CPLXN	ⲛⲣⲉϥϣⲙϣⲉⲉⲓⲇⲱⲗⲟⲛ
ⲛⲣⲉϥϣⲟⲟⲣ	CPLXP	ⲛⲣⲉϥϣⲟⲟⲣ
ⲛⲣⲉϥϣⲡϩⲓⲥⲉ	CPLXP	ⲛⲣⲉϥϣⲡϩⲓⲥⲉ
ⲛⲣⲉϥϩⲱⲧⲃ	CPLXP	ⲛⲣⲉϥϩⲱⲧⲃ
ⲛⲣⲉϥϫⲓⲕⲟⲗⲩⲙⲃⲟⲛ	CPLXP	ⲛⲣⲉϥϫⲓⲕⲟⲗⲩⲙⲃⲟⲛ
ⲛⲣⲉϥϫⲓⲛϭⲟⲛⲥ	CPLXN	ⲛⲣⲉϥϫⲓⲛϭⲟⲛⲥ
ⲛⲣⲉϥϫⲓⲛϭⲟⲛⲥ	CPLXP	ⲛⲣⲉϥϫⲓⲛϭⲟⲛⲥ
ⲛⲣⲉϥϫⲓⲟⲩⲉ	CPLXN	ⲛⲣⲉϥϫⲓⲟⲩⲉ
ⲛⲣⲉϥϫⲓⲟⲩⲉ	CPLXP	ⲛⲣⲉϥϫⲓⲟⲩⲉ
ⲛⲣⲉϥϫⲓⲣⲱⲙⲉ	CPLXP	ⲛⲣⲉϥϫⲓⲣⲱⲙⲉ
ⲛⲣⲉϥϭⲉⲡⲣⲱⲙⲉ	CPLXP	ⲛⲣⲉϥϭⲉⲡⲣⲱⲙⲉ
ⲛⲣⲉϥϯϩⲉ	CPLXN	ⲛⲣⲉϥϯϩⲉ
ⲛⲣⲉϥϯⲕⲁⲣⲡⲟⲥ	CPLXP	ⲛⲣⲉϥϯⲕⲁⲣⲡⲟⲥ
ⲛⲣⲉϥϯⲱⲛϩ	CPLXN	ⲛⲣⲉϥϯⲱⲛϩ
ⲛⲣⲉϥϯⲱⲛϩ	CPLXP	ⲛⲣⲉϥϯⲱⲛϩ
ⲛⲣⲉϥⲃⲱϭⲉ	CPLXN	ⲛⲣⲉϥⲃⲱϭⲉ
ⲛⲣⲉϥⲉⲡⲓⲑⲩⲙⲉⲓ	CPLXN	ⲛⲣⲉϥⲉⲡⲓⲑⲩⲙⲉⲓ
ⲛⲣⲉϥⲙⲓϣⲉ	CPLXP	ⲛⲣⲉϥⲙⲓϣⲉ
ⲛⲣⲉϥⲣϩⲱⲃ	CPLXV	ⲛⲣⲉϥⲣϩⲱⲃ
ⲛⲣⲉϥⲣⲛⲟⲃⲉ	CPLXN	ⲛⲣⲉϥⲣⲛⲟⲃⲉ
ⲛⲣⲉϥⲣⲛⲟⲃⲉ	CPLXP	ⲛⲣⲉϥⲣⲛⲟⲃⲉ
ⲛⲣⲉϥⲣⲛⲟⲃⲉ	CPLXV	ⲛⲣⲉϥⲣⲛⲟⲃⲉ
ⲛⲣⲉϥⲣⲟⲩⲟⲉⲓⲛ	CPLXN	ⲛⲣⲉϥⲣⲟⲩⲟⲉⲓⲛ
ⲛⲣⲉϥⲥⲁϩⲟⲩ	CPLXN	ⲛⲣⲉϥⲥⲁϩⲟⲩ
ⲛⲣⲉϥⲧⲁⲕⲟ	CPLXP	ⲛⲣⲉϥⲧⲁⲕⲟ
ⲛⲣⲉϥⲧⲁⲗϭⲟ	CPLXP	ⲛⲣⲉϥⲧⲁⲗϭⲟ
ⲛⲣⲉϥⲧⲱⲣⲡ	CPLXN	ⲛⲣⲉϥⲧⲱⲣⲡ
ⲛⲣⲉϥⲧⲱⲣⲡ	CPLXP	ⲛⲣⲉϥⲧⲱⲣⲡ
ⲛⲣⲉϥⲱϫⲛ	CPLXP	ⲛⲣⲉϥⲱϫⲛ
ⲛⲣⲉⲙⲏⲧ	CPLXN	ⲛⲣⲉⲙⲏⲧ
ⲛⲣⲓⲣ	CPLXP	ⲛⲣⲓⲣ
ⲛⲣⲙϩⲉ	CPLXN	ⲛⲣⲙϩⲉ
ⲛⲣⲙϩⲉ	CPLXP	ⲛⲣⲙϩⲉ
ⲛⲣⲙⲏ	CPLXP	ⲛⲣⲙⲏ
ⲛⲣⲙⲙⲁⲟ	CPLXN	ⲛⲣⲙⲙⲁⲟ
ⲛⲣⲙⲙⲁⲟ	CPLXP	ⲛⲣⲙⲙⲁⲟ
ⲛⲣⲙⲛϩⲏⲧ	CPLXV	ⲛⲣⲙⲛϩⲏⲧ
ⲛⲣⲙ	UNKNOWN	ⲛⲣⲙ
ⲛⲣⲛⲟⲃⲉ	CPLXP	ⲛⲣⲛⲟⲃⲉ
ⲛⲣⲛⲟⲃⲉ	CPLXV	ⲛⲣⲛⲟⲃⲉ
ⲛⲣⲟⲉⲓⲥ	CPLXP	ⲛⲣⲟⲉⲓⲥ
ⲛⲣⲟⲙⲡⲉ	CPLXN	ⲛⲣⲟⲙⲡⲉ
ⲛⲣⲟⲙⲡⲉ	CPLXP	ⲛⲣⲟⲙⲡⲉ
ⲛⲣⲟⲟⲩϣ	CPLXP	ⲛⲣⲟⲟⲩϣ
ⲛⲣⲟⲩϩⲉ	CPLXN	ⲛⲣⲟⲩϩⲉ
ⲛⲣⲟⲩϩⲉ	CPLXP	ⲛⲣⲟⲩϩⲉ
ⲛⲣⲟ	CPLXN	ⲛⲣⲟ
ⲛⲣⲟ	X	ⲛⲣⲟ
ⲛⲣⲡⲉ	CPLXP	ⲛⲣⲡⲉ
ⲛⲣⲣⲱⲙⲉ	CPLXAUXP	ⲛⲣⲣⲱⲙⲉ
ⲛⲣⲥⲁⲃⲉ	CPLXN	ⲛⲣⲥⲁⲃⲉ
ⲛⲣⲥⲁⲃⲉ	CPLXP	ⲛⲣⲥⲁⲃⲉ
ⲛⲣⲱⲙⲉⲛⲁⲣ̄ⲟⲩ	CPLXVFUT	ⲛⲣⲱⲙⲉⲛⲁⲣ̄ⲟⲩ
ⲛⲣⲱⲙⲉⲛⲁⲣⲟⲩ	CPLXVFUT	ⲛⲣⲱⲙⲉⲛⲁⲣⲟⲩ
ⲛⲣⲱⲙⲉ	CPLXN	ⲛⲣⲱⲙⲉ
ⲛⲣⲱⲙⲉ	CPLXP	ⲛⲣⲱⲙⲉ
ⲛⲣⲱⲙⲉ	N	ⲛⲣⲱⲙⲉ
ⲛⲥϩⲓⲙⲉ	CPLXP	ⲛⲥϩⲓⲙⲉ
ⲛⲥϩⲙⲟⲟⲥ	CPLXAUXP	ⲛⲥϩⲙⲟⲟⲥ
ⲛⲥϩⲱⲧⲡ	CPLXAUXP	ⲛⲥϩⲱⲧⲡ
ⲛⲥϫⲓϭⲟⲗ	CPLXP	ⲛⲥϫⲓϭⲟⲗ
ⲛⲥϫⲓⲥⲉ	CPLXAUXP	ⲛⲥϫⲓⲥⲉ
ⲛⲥϫⲟⲕⲙ	CPLXAUXP	ⲛⲥϫⲟⲕⲙ
ⲛⲥⲁϣϥⲉ	CPLXP	ⲛⲥⲁϣϥⲉ
ⲛⲥⲁϣϥ	CPLXP	ⲛⲥⲁϣϥ
ⲛⲥⲁϥ	ADV	ⲛⲥⲁϥ
ⲛⲥⲁϩⲃⲟⲩⲣ	CPLXP	ⲛⲥⲁϩⲃⲟⲩⲣ
ⲛⲥⲁϩⲉⲛⲛⲟⲃⲉ	CPLXP	ⲛⲥⲁϩⲉⲛⲛⲟⲃⲉ
ⲛⲥⲁϩⲟⲃⲥϥ	CPLXP	ⲛⲥⲁϩⲟⲃⲥϥ
ⲛⲥⲁϩⲟⲉⲓⲛⲉ	CPLXP	ⲛⲥⲁϩⲟⲉⲓⲛⲉ
ⲛⲥⲁϩⲟⲟⲩ	CPLXP	ⲛⲥⲁϩⲟⲟⲩ
ⲛⲥⲁϩⲟⲩ	CPLXN	ⲛⲥⲁϩⲟⲩ
ⲛⲥⲁϩⲟⲩ	CPLXP	ⲛⲥⲁϩⲟⲩ
ⲛⲥⲁϩⲟⲩ	CPLXV	ⲛⲥⲁϩⲟⲩ
ⲛⲥⲁϩ	CPLXP	ⲛⲥⲁϩ
ⲛⲥⲁϭⲟⲗ	CPLXP	ⲛⲥⲁϭⲟⲗ
ⲛⲥⲁϭⲱⲃⲉ	CPLXP	ⲛⲥⲁϭⲱⲃⲉ
ⲛⲥⲁⲃⲃⲁⲧⲟⲛ	CPLXN	ⲛⲥⲁⲃⲃⲁⲧⲟⲛ
ⲛⲥⲁⲃⲉⲕ	CPLXN	ⲛⲥⲁⲃⲉⲕ
ⲛⲥⲁⲃⲉ	CPLXP	ⲛⲥⲁⲃⲉ
ⲛⲥⲁⲃⲏⲗϫⲉ	CONJ	ⲛⲥⲁⲃⲏⲗϫⲉ
ⲛⲥⲁⲃⲏⲗ	CONJ	ⲛⲥⲁⲃⲏⲗ
ⲛⲥⲁⲃⲗⲗⲁ	PREP	ⲛⲥⲁⲃⲟⲗ
ⲛⲥⲁⲃⲟⲗ	CPLXP	ⲛⲥⲁⲃⲟⲗ
ⲛⲥⲁⲃⲱⲗ	CPLXV	ⲛⲥⲁⲃⲱⲗ
ⲛⲥⲁⲉⲓⲛ	CPLXP	ⲛⲥⲁⲉⲓⲛ
ⲛⲥⲁⲓⲏⲥⲟⲩⲥ	CPLXP	ⲛⲥⲁⲓⲏⲥⲟⲩⲥ
ⲛⲥⲁⲕⲣⲓⲥⲡⲟⲥ	CPLXP	ⲛⲥⲁⲕⲣⲓⲥⲡⲟⲥ
ⲛⲥⲁⲗⲁⲁⲩ	CPLXP	ⲛⲥⲁⲗⲁⲁⲩ
ⲛⲥⲁⲗⲡⲓⲅⲝ	CPLXP	ⲛⲥⲁⲗⲡⲓⲅⲝ
ⲛⲥⲁⲛⲃⲟⲗ	CPLXP	ⲛⲥⲁⲛⲃⲟⲗ
ⲛⲥⲁⲛⲉϥϩⲓⲟⲟⲩⲉ	CPLXP	ⲛⲥⲁⲛⲉϥϩⲓⲟⲟⲩⲉ
ⲛⲥⲁⲛⲉⲛⲉⲣⲅⲉⲓⲁ	CPLXP	ⲛⲥⲁⲛⲉⲛⲉⲣⲅⲉⲓⲁ
ⲛⲥⲁⲛⲉⲛⲧⲁⲓϥⲓⲧⲟⲩ	CPLXVCONV	ⲛⲥⲁⲛⲉⲛⲧⲁⲓϥⲓⲧⲟⲩ
ⲛⲥⲁⲛⲉⲛⲧⲁⲩϥⲓⲧⲟⲩ	CPLXAUXPCONV	ⲛⲥⲁⲛⲉⲛⲧⲁⲩϥⲓⲧⲟⲩ
ⲛⲥⲁⲛⲉⲧϩⲛⲙⲙⲛⲧⲛⲟϭ	CPLXPCONV	ⲛⲥⲁⲛⲉⲧϩⲛⲙⲙⲛⲧⲛⲟϭ
ⲛⲥⲁⲛⲉⲧϫⲱ	CPLXVCONV	ⲛⲥⲁⲛⲉⲧϫⲱ
ⲛⲥⲁⲛⲉⲧϯⲥⲃⲱ	CPLXVCONV	ⲛⲥⲁⲛⲉⲧϯⲥⲃⲱ
ⲛⲥⲁⲛⲉⲧⲉⲛⲟⲩⲥ	CPLXPCONV	ⲛⲥⲁⲛⲉⲧⲉⲛⲟⲩⲥ
ⲛⲥⲁⲛⲓⲙ	CPLXP	ⲛⲥⲁⲛⲓⲙ
ⲛⲥⲁⲛⲟⲩⲏⲏⲃ	CPLXP	ⲛⲥⲁⲛⲟⲩⲏⲏⲃ
ⲛⲥⲁⲛⲣⲱⲙⲉ	CPLXP	ⲛⲥⲁⲛⲣⲱⲙⲉ
ⲛⲥⲁⲟⲩϭⲉⲣⲱⲃ	CPLXP	ⲛⲥⲁⲟⲩϭⲉⲣⲱⲃ
ⲛⲥⲁⲟⲩⲁ	CPLXP	ⲛⲥⲁⲟⲩⲁ
ⲛⲥⲁⲟⲩⲉⲩⲕⲁⲓⲣⲓⲁ	CPLXP	ⲛⲥⲁⲟⲩⲉⲩⲕⲁⲓⲣⲓⲁ
ⲛⲥⲁⲟⲩⲗ	CPLXP	ⲛⲥⲁⲟⲩⲗ
ⲛⲥⲁⲟⲩⲙⲁⲉⲓⲛ	CPLXP	ⲛⲥⲁⲟⲩⲙⲁⲉⲓⲛ
ⲛⲥⲁⲟⲩⲙⲛⲧⲙⲛⲧⲣⲉ	CPLXP	ⲛⲥⲁⲟⲩⲙⲛⲧⲙⲛⲧⲣⲉ
ⲛⲥⲁⲟⲩⲛⲁⲙ	CPLXP	ⲛⲥⲁⲟⲩⲛⲁⲙ
ⲛⲥⲁⲟⲩⲟⲉⲓⲕ	CPLXP	ⲛⲥⲁⲟⲩⲟⲉⲓⲕ
ⲛⲥⲁⲟⲩⲥⲁ	ADV	ⲛⲥⲁⲟⲩⲥⲁ
ⲛⲥⲁⲟⲩⲥⲁ	CPLXP	ⲛⲥⲁⲟⲩⲥⲁ
ⲛⲥⲁⲟⲩⲥⲟⲫⲓⲁ	CPLXP	ⲛⲥⲁⲟⲩⲥⲟⲫⲓⲁ
ⲛⲥⲁⲟⲩ	CPLXP	ⲛⲥⲁⲟⲩ
ⲛⲥⲁⲡⲁⲇⲓⲁⲧⲁⲅⲙⲁ	CPLXP	ⲛⲥⲁⲡⲁⲇⲓⲁⲧⲁⲅⲙⲁ
ⲛⲥⲁⲡⲁⲣⲭⲏⲉⲡⲓⲥⲕⲟⲡⲟⲥ	CPLXP	ⲛⲥⲁⲡⲁⲣⲭⲏⲉⲡⲓⲥⲕⲟⲡⲟⲥ
ⲛⲥⲁⲡⲉϥⲉⲓⲱⲧ	CPLXP	ⲛⲥⲁⲡⲉϥⲉⲓⲱⲧ
ⲛⲥⲁⲡⲉϥⲛⲟⲙⲟⲥ	CPLXP	ⲛⲥⲁⲡⲉϥⲛⲟⲙⲟⲥ
ⲛⲥⲁⲡⲉⲓⲣⲁⲥⲙⲟⲥ	CPLXP	ⲛⲥⲁⲡⲉⲓⲣⲁⲥⲙⲟⲥ
ⲛⲥⲁⲡⲉⲓⲱⲧ	CPLXP	ⲛⲥⲁⲡⲉⲓⲱⲧ
ⲛⲥⲁⲡⲉⲕⲥⲟⲛ	CPLXP	ⲛⲥⲁⲡⲉⲕⲥⲟⲛ
ⲛⲥⲁⲡⲉⲛⲥⲙⲟⲧ	CPLXP	ⲛⲥⲁⲡⲉⲛⲥⲙⲟⲧ
ⲛⲥⲁⲡⲉⲡⲛⲉⲩⲙⲁ	CPLXP	ⲛⲥⲁⲡⲉⲡⲛⲉⲩⲙⲁ
ⲛⲥⲁⲡⲉⲥⲉⲓⲱⲧ	CPLXP	ⲛⲥⲁⲡⲉⲥⲉⲓⲱⲧ
ⲛⲥⲁⲡⲉⲥⲙⲟⲧ	CPLXP	ⲛⲥⲁⲡⲉⲥⲙⲟⲧ
ⲛⲥⲁⲡⲉⲧⲉⲣⲉⲧⲃⲟⲧⲉ	CPLXPCONV	ⲛⲥⲁⲡⲉⲧⲉⲣⲉⲧⲃⲟⲧⲉ
